id,answer
EMP-041,"Der Sachbezug für die Überlassung einer Wohnung an einen Mitarbeiter wird gemäß § 15 Abs. 1 Z 1 EStG ermittelt. Der Wert des Sachbezugs beträgt 2 % des Anschaffungswerts pro Jahr, was in diesem Fall 12.000 € jährlich oder 1.000 € monatlich entspricht."
EMP-042,"Der Gutschein ist bis zu einem Betrag von 300 € pro Jahr steuerfrei, wenn er als Sachbezug gewährt wird (§ 3 Abs. 1 Z 15 EStG). Da der Gutschein 5 € beträgt und die jährliche Freigrenze nicht überschreitet, ist er steuerfrei, solange die Gesamtbeträge der Gutscheine im Jahr 300 € nicht übersteigen."
EMP-043,"Ja, der Gesellschafter muss die Privatnutzung des Elektroautos als steuerpflichtigen Sachbezug ansetzen. Gemäß § 15 Abs. 1 Z 1 EStG ist der geldwerte Vorteil aus der privaten Nutzung eines Dienstwagens zu versteuern, wobei für Elektroautos besondere Regelungen zur Berechnung des Sachbezugs gelten können."
EMP-044,"Der Sachbezug für ein zur Verfügung gestelltes Auto wird gemäß § 4 Abs. 2 Z 2 EStG ermittelt. Bei einem Benzinauto beträgt der Sachbezug 1,5 % des Listenpreises pro Monat. Der monatliche Tankzuschuss von 50 € wird nicht zum Sachbezug hinzugerechnet, sondern ist steuerfrei, solange er die tatsächlichen Kosten nicht übersteigt. Um den genauen Sachbezug zu berechnen, müsste der Listenpreis des Fahrzeugs bekannt sein."
EMP-045,"Das Klimaticket kann gemäß § 3 Abs. 1 Z 15 EStG als steuerfreier Sachbezug gewährt werden, wenn es für die Nutzung öffentlicher Verkehrsmittel verwendet wird. Da es sich um eine steuerfreie Leistung handelt, liegt in diesem Fall kein steuerpflichtiger Arbeitslohn vor."
EMP-046,"Ja, das stimmt. Das Klimaticket Österreich ist gemäß § 3 Abs. 1 Z 15 EStG steuerfrei, wodurch die Mitarbeiterin B die volle Pendlerpauschale von 2.016 € weiterhin in Anspruch nehmen kann."
EMP-047,"Ja, der Arbeitgeber muss für die Fahrten von Mitarbeiter B mit dem Kastenwagen keinen Sachbezug ansetzen, da es sich um Fahrten zwischen der ersten Tätigkeitsstätte und der Wohnung handelt und der Kastenwagen aufgrund der Ausstattung überwiegend für betriebliche Zwecke genutzt wird. Relevant ist hier § 15 Abs. 1 Z 1 EStG, der die Nutzung von Fahrzeugen für betriebliche Zwecke regelt."
EMP-048,"Der steuerpflichtige Sachbezug für die Ladestation beträgt 0 €, da die Nutzung der Ladestation vertraglich auf das Firmenfahrzeug beschränkt ist und somit keine private Nutzung vorliegt. Gemäß § 15 Abs. 1 Z 1 EStG sind Sachbezüge, die ausschließlich für betriebliche Zwecke verwendet werden, nicht steuerpflichtig."
EMP-049,"Ja, es liegt ein steuerpflichtiger Sachbezug vor. Gemäß § 15 Abs. 1 Z 1 EStG sind geldwerte Vorteile, die ein Arbeitgeber seinen Arbeitnehmern gewährt, steuerpflichtig. Da die Ladestation nicht eindeutig dem Firmenfahrzeug zugeordnet werden kann, wird die pauschale Erstattung von 50 € als geldwerter Vorteil betrachtet."
EMP-050,"Mitarbeiter B hat keinen Anspruch auf die Pendlerpauschale, da er ein Firmenauto zur Verfügung hat, das auch für Fahrten zwischen Wohnung und Arbeitsplatz genutzt werden kann. Gemäß § 16 Abs. 1 Z 6 EStG ist die Pendlerpauschale ausgeschlossen, wenn ein Dienstnehmer ein Fahrzeug des Arbeitgebers für diese Fahrten nutzen kann."
EMP-051,"Ja, der Mitarbeiter hat Anspruch auf die Pendlerpauschale, wenn die Entfernung zwischen Wohnort und Arbeitsplatz mehr als 20 Kilometer beträgt. Die Höhe der Pendlerpauschale richtet sich nach der Entfernung und beträgt für 20 bis 40 Kilometer 2 Euro pro Arbeitstag und für mehr als 40 Kilometer 2,60 Euro pro Arbeitstag (§ 16 Abs. 1 Z 6 EStG). Bei 9 Fahrten im Monat würde sich die Pauschale entsprechend der Entfernung berechnen."
EMP-052,"Mitarbeiterin B steht die volle Pendlerpauschale nicht zu, da die Nutzung öffentlicher Verkehrsmittel zumutbar ist (§ 16 Abs. 1 Z 6 EStG). Bei einer Pendelstrecke von 25 km und zumutbarer Nutzung öffentlicher Verkehrsmittel kann nur die Teil-Pendlerpauschale beantragt werden."
EMP-053,"Der Chef kann sicherstellen, dass der Yogakurs als Teil der betrieblichen Gesundheitsförderung gemäß § 3 Abs. 34 EStG anerkannt wird, wenn die Kosten pro Mitarbeiter und Jahr 500 Euro nicht überschreiten und die Maßnahme der Verbesserung der physischen und psychischen Gesundheit dient. Es ist ratsam, die Yogalehrerin als zertifiziert nachzuweisen und die Kurse regelmäßig anzubieten, um die steuerliche Begünstigung zu sichern."
EMP-054,"Die private Nutzung eines E-Bikes, das vom Arbeitgeber zur Verfügung gestellt wird, unterliegt grundsätzlich der Besteuerung, auch wenn der Sachbezug als Null angesetzt wird. Gemäß § 15 Abs. 1 Z 1 EStG ist die private Nutzung eines Dienstwagens (und damit auch eines E-Bikes) steuerpflichtig, es sei denn, es handelt sich um eine rein betriebliche Nutzung. Daher sind die privaten Fahrten von Mitarbeiter B steuerlich relevant."
EMP-055,"Das kostenlose Aufladen des E-Bikes am Arbeitsplatz stellt tatsächlich einen geldwerten Vorteil dar, der als Sachbezug gemäß § 15 Abs. 1 Z 1 EStG zu versteuern ist. Der geldwerte Vorteil ist in der Regel mit 1,5 % des Listenpreises des E-Bikes anzusetzen, sofern keine anderen Regelungen greifen."
EMP-056,"Ja, der Arbeitgeber S ist im Recht. Nach § 3 Abs. 34 EStG sind Aufwendungen des Arbeitgebers für Maßnahmen der betrieblichen Gesundheitsförderung bis zu einem Betrag von 500 Euro pro Jahr und Mitarbeiter steuerfrei, sofern diese Maßnahmen der Gesundheit der Mitarbeiter dienen. Die Mitgliedschaft im Fitnessstudio fällt unter diese Regelung."
EMP-057,"Arbeitnehmer A kann für 120 Tage ein Homeoffice-Pauschale von 3 Euro pro Tag steuerfrei erhalten. Das ergibt insgesamt 360 Euro (120 Tage x 3 Euro). Gemäß § 26 Abs. 1 Z 6 EStG ist dieses Pauschale bis zu einem Betrag von 300 Euro pro Jahr steuerfrei, sodass A nur 300 Euro steuerfrei ausbezahlt werden können."
EMP-058,"In diesem Fall liegt kein steuerpflichtiger Sachbezug vor, da die Erstattung der Kosten für das Laden des Elektroautos durch den Arbeitgeber als Aufwandsersatz gilt und nicht als geldwerter Vorteil. Relevant ist hier § 15 Abs. 1 Z 1 EStG, der besagt, dass Aufwandsersätze nicht als Einkünfte gelten, solange sie tatsächlich entstandene Kosten abdecken."
EMP-059,"Ja, das stimmt. Nach § 4 Abs. 2 lit. b EStG muss bei Elektroautos, die zu mehr als 50% betrieblich genutzt werden, kein Privatanteil für den Sachbezug angesetzt werden, da der Sachbezugswert für E-Autos bei Null liegt. A kann somit die 60%ige betriebliche Nutzung steuerlich geltend machen, ohne einen Privatanteil auszuscheiden."
EMP-060,"Das ist korrekt. Gemäß § 4c Abs. 1 Z 1 EStG ist das kostenlose Aufladen eines privaten E-Autos beim Arbeitgeber als Sachbezug mit einem Wert von Null anzusetzen, wodurch es steuerfrei bleibt."
EStG-23-001,"In diesem Fall könnte ein Gewerbebetrieb vorliegen, da der Verkauf von Briefmarken über einen längeren Zeitraum und mit der Absicht, den Lebensunterhalt zu finanzieren, auf eine nachhaltige Tätigkeit hindeutet. Relevant ist hier § 1 Abs. 1 Z 1 des Einkommensteuergesetzes (EStG), der die Einkünfte aus Gewerbebetrieb definiert. Wenn die Tätigkeit über die Grenzen der privaten Vermögensverwaltung hinausgeht, könnte auch § 23 EStG zur Anwendung kommen, der die Einkünfte aus privaten Veräußerungsgeschäften regelt."
EStG-23-002,"Ja, die Einkünfte aus dem Hardware-Verkauf sind als Einkünfte aus Gewerbebetrieb einzustufen, da der Verkauf von Waren (Hardware) in Verbindung mit der Erbringung von Dienstleistungen (Software-Lösungen) eine gewerbliche Tätigkeit darstellt. Relevant ist hier § 1 Abs. 2 des Einkommensteuergesetzes (EStG), der die Einkünfte aus Gewerbebetrieb definiert."
EStG-23-003,"In diesem Fall handelt es sich nicht um Einkünfte aus Gewerbebetrieb im Sinne des § 23 EStG, da die Tätigkeit nicht mit der Absicht betrieben wird, einen Gesamtwertüberschuss zu erzielen. Gemäß § 2 Abs. 3 EStG müssen Einkünfte aus Gewerbebetrieb eine Gewinnerzielungsabsicht aufweisen, was hier aufgrund der anhaltenden Verluste und der fehlenden Prognose nicht gegeben ist."
EStG-23-004,"In diesem Fall liegt kein Gewerbebetrieb im Sinne des § 23 EStG vor, da die Tätigkeit nicht mit der Absicht der Gewinnerzielung ausgeübt wird und die Einnahmen lediglich die Unkosten decken. Die regelmäßige Ausübung der Tätigkeit für enge Verwandte und die Ablehnung von Anfragen Dritter sprechen ebenfalls gegen das Vorliegen eines Gewerbebetriebs."
EStG-23-005,"Nein, das ist nicht korrekt. Aufgrund der beschriebenen Umstände, wie der Weisungsgebundenheit und der festen Arbeitszeiten, handelt es sich um ein Dienstverhältnis, sodass die Einkünfte als Einkünfte aus nichtselbständiger Arbeit gemäß § 22 EStG zu deklarieren sind."
EStG-23-006,"Der Vorgang ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da der Steuerpflichtige durch die Parzellierung und Erschließung der Grundstücke eine nachhaltige Tätigkeit mit der Absicht der Gewinnerzielung ausübt. Die wiederholte Veräußertung von Grundstücken innerhalb eines kurzen Zeitraums spricht für eine gewerbliche Tätigkeit."
EStG-23-007,"Die Einkünfte aus dem Zukaufgeschäft sind als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen, da der Weinbauer durch den Verkauf von Limonaden, Bier und Fleischwaren, die mehr als 25 % seines Umsatzes ausmachen, eine gewerbliche Tätigkeit ausübt. Die Grenze von 25 % führt dazu, dass die Einkünfte nicht mehr als land- und forstwirtschaftliche Einkünfte gelten."
EStG-23-008,"Ja, die Einnahmen der Lifestyle-Influencerin aus Geldzahlungen für Product Placements und die Nutzung von Testmustern können als Einkünfte aus Gewerbebetrieb gemäß § 23 Abs. 1 EStG qualifiziert werden, da sie mit der Absicht, einen Gewinn zu erzielen, nachhaltig am Markt tätig ist. Die regelmäßige und planmäßige Erzielung von Einnahmen spricht für eine gewerbliche Tätigkeit."
EStG-23-009,"Ja, die Tätigkeit des IT-Enthusiasten kann als Gewerbebetrieb nach § 23 EStG eingestuft werden, da er mit der Absicht handelt, Gewinne zu erzielen, und eine nachhaltige, auf Dauer angelegte Tätigkeit ausübt. Die regelmäßige Wartung der Geräte und der Verkauf der geschürften Coins sprechen für eine gewerbliche Tätigkeit."
EStG-23-010,"Die Tätigkeit des Privatanlegers könnte als Gewerbebetrieb gemäß § 23 EStG eingestuft werden, da er durch die Häufigkeit der Transaktionen, die Nutzung professioneller Software und die Miete eines Büros eine nachhaltige und auf Gewinnerzielung ausgerichtete Tätigkeit ausübt. Insbesondere die Merkmale der Selbstständigkeit und der Gewinnerzielungsabsicht sprechen für eine Gewerblichkeit."
EStG-23-011,"Die Verluste aus der Tätigkeit des Hobbymalers sind nicht steuerlich berücksichtigungsfähig, da es sich um eine Liebhaberei handelt. Gemäß § 1 Abs. 2 LStR 2002 sind Einkünfte aus einer Tätigkeit nur dann steuerlich relevant, wenn sie mit der Absicht der Gewinnerzielung betrieben werden. Da der Hobbymaler keine Aussicht auf Besserung hat und die Verluste über einen längeren Zeitraum anhalten, wird die Gewinnerzielungsabsicht verneint."
EStG-23-012,"Die Einkünfte des Versicherungsmaklers aus der Vermittlung von Immobilien sind als Einkünfte aus Gewerbebetrieb gemäß § 23 Abs. 1 EStG zu werten, da er regelmäßig und mit der Absicht, Gewinn zu erzielen, tätig wird. Die Nutzung seines beruflichen Netzwerks und das Erhalten von Provisionen sprechen für eine gewerbliche Tätigkeit."
EStG-23-013,"In diesem Fall liegt ein Gewerbebetrieb gemäß § 23 EStG vor, da der Uhrenliebhaber mit der Absicht handelt, Gewinne zu erzielen, und dies in einem Umfang und einer Regelmäßigkeit tut, die über die private Vermögensverwaltung hinausgeht. Die Anzahl der Transaktionen (15 pro Jahr) und die systematische Reinvestition der Erlöse sprechen für eine gewerbliche Tätigkeit."
EStG-23-014,"Ja, die Einkünfte aus dem Verlagsgeschäft sind als Einkünfte aus Gewerbebetrieb gemäß § 23 Abs. 1 Z 1 EStG einzustufen, da der Journalist eine nachhaltige Tätigkeit mit der Absicht der Gewinnerzielung ausübt und ein Gewerbe betreibt. Die Tätigkeit des Verlegens und Vertriebs von Magazinen erfüllt die Voraussetzungen eines Gewerbebetriebs."
EStG-23-015,"Die Tätigkeit des Autoliebhabers ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da er systematisch Oldtimer kauft, instandsetzt und mit der Absicht, Gewinn zu erzielen, verkauft. Die wiederholte und planmäßige Durchführung dieser Geschäfte deutet auf eine nachhaltige Betätigung hin, die über die private Vermögensverwaltung hinausgeht. Relevant ist hier auch die Absicht, den Lebensunterhalt aus dieser Tätigkeit zu bestreiten."
EStG-23-016,"In diesem Fall liegt kein Gewerbebetrieb gemäß § 23 EStG vor, da die Vermietung der Oldtimer nicht mit der Absicht der Gewinnerzielung erfolgt, sondern lediglich zur Kostensenkung dient. Die objektive Gewinnerzielungsabsicht ist nicht gegeben, was durch die hohen laufenden Kosten und die primäre Nutzung für private Zwecke unterstützt wird."
EStG-23-017,"Ja, in diesem Fall liegt ein Gewerbebetrieb gemäß § 23 Abs. 1 EStG vor, da der Student mit der Absicht handelt, Gewinne zu erzielen, und die Anzahl der Transaktionen (40 pro Jahr) sowie die regelmäßige Tätigkeit auf eine nachhaltige Einkunftserzielung hindeuten. Die Nutzung von Preisalgorithmen und der Verkauf über Online-Marktplätze verstärken den gewerblichen Charakter seiner Tätigkeit."
EStG-23-018,"In diesem Fall könnte ein Gewerbebetrieb gemäß § 23 EStG vorliegen, da die Modeexpertin mit der Absicht handelt, Gewinne zu erzielen, und die Anzahl der Transaktionen (ca. 12 pro Jahr) sowie die systematische Vorgehensweise (Ankauf, Lagerung, Verkauf) auf eine gewerbliche Tätigkeit hindeuten. Relevant ist auch, dass die Haltefrist von 18 bis 24 Monaten nicht die Kriterien für eine private Vermögensverwaltung erfüllt, da die Taschen nicht für den eigenen Gebrauch, sondern zur Gewinnerzielung erworben werden."
EStG-23-019,"Die Tätigkeit des IT-Beraters könnte als Gewerbebetrieb gemäß § 23 EStG eingestuft werden, wenn sie die Grenzen der privaten Vermögensverwaltung überschreitet. Insbesondere die Regelmäßigkeit und die Absicht, Gewinne zu erzielen, sprechen für eine gewerbliche Tätigkeit. Relevant sind hier die Kriterien der Nachhaltigkeit und der Gewinnerzielungsabsicht, die in der Rechtsprechung und Literatur behandelt werden."
EStG-23-020,"Die Tätigkeit des Sammlers könnte als Gewerbebetrieb gemäß § 23 EStG eingestuft werden, wenn die Absicht zur Gewinnerzielung und eine nachhaltige Tätigkeit vorliegt. Da er systematisch Lego-Sets kauft, lagert und regelmäßig mit einem Aufschlag verkauft, spricht dies für eine gewerbliche Tätigkeit. Die Anzahl der Verkäufe (25 pro Jahr) und die Wiederholung der Transaktionen deuten ebenfalls auf eine gewerbliche Absicht hin."
EStG-23-021,"Ja, die Zinsen, die ein Kommanditist von seiner Kommanditgesellschaft (KG) für das Darlehen erhält, gelten als Zinseinkünfte. Diese sind gemäß § 27 Abs. 1 EStG als Einkünfte aus Kapitalvermögen zu qualifizieren."
EStG-23-022,"Ja, das ist korrekt. Der Gesellschafter einer OG kann sein Gebäude an die OG vermieten und die Mieteinnahmen als Vermietungseinkünfte gemäß § 21 EStG angeben. Die Miete ist für die OG als Betriebsausgabe abzugsfähig, während der Gesellschafter die Einnahmen versteuern muss."
EStG-23-023,"Ja, das Gehalt eines OG-Gesellschafters für seine Geschäftsführertätigkeit kann über die Lohnsteuer abgerechnet werden, da es sich um eine Einkunftsart aus nichtselbständiger Arbeit handelt. Relevant ist hier § 25 EStG, der die Einkünfte aus nichtselbständiger Arbeit regelt."
EStG-23-024,"Ja, der Veräußerungsgewinn aus dem Verkauf eines Betriebs unterliegt der Einkommensteuer und wird als gewerbliche Einkünfte gemäß § 23 Abs. 1 Z 1 EStG behandelt, auch wenn der Verkäufer in Pension geht. Es gelten jedoch besondere Regelungen, wie die Möglichkeit der Steuerbegünstigung nach § 24 EStG, die unter bestimmten Voraussetzungen in Anspruch genommen werden kann."
EStG-23-025,"Ja, die Vermietung von 8 Eigentumswohnungen kann als gewerbliche Tätigkeit angesehen werden, wenn sie nachhaltig und mit Gewinnabsicht erfolgt. Nach § 23 Abs. 1 EStG ist die Vermietung von Immobilien grundsätzlich eine private Vermögensverwaltung, jedoch kann bei einer größeren Anzahl von Wohnungen und einer entsprechenden Intensität der Tätigkeit eine gewerbliche Einkunftsart vorliegen. Es ist zu prüfen, ob die Kriterien für eine gewerbliche Tätigkeit erfüllt sind."
EStG-23-026,"Der Gewinnanteil eines Kommanditisten wird grundsätzlich als Einkünfte aus Gewerbebetrieb gemäß § 15 Abs. 1 Z 2 EStG qualifiziert, unabhängig von seiner aktiven Mitwirkung. Auch wenn der Kommanditist passiv ist, bleibt die Einkunftsart Gewerbebetrieb, da er Teil einer Personengesellschaft ist."
EStG-23-027,"Nach § 23 Abs. 1 EStG liegt eine Einkunftsart aus privaten Veräußerungsgeschäften vor, wenn der Verkauf von Gegenständen innerhalb eines Jahres nach Anschaffung erfolgt. Da der Verkauf von alten Möbeln in der Regel als gelegentlich und nicht gewerblich angesehen wird, liegt hier kein Gewerbebetrieb vor, solange es sich um einen einmaligen Verkauf handelt."
EStG-23-028,"Ja, die Vergütung, die der Komplementär für die Überlassung seines privaten Pkw an die KG erhält, stellt sonstige Einnahmen gemäß § 27 Abs. 1 EStG dar. Diese Einnahmen sind steuerpflichtig und müssen in der Einkommensteuererklärung des Komplementärs angegeben werden."
EStG-23-029,"Nein, eine Tätigkeit ist nicht automatisch ein Gewerbebetrieb nach § 23 Z 1 EStG, auch wenn sie selbständig, nachhaltig, gewinnorientiert und am Markt angeboten wird. Es müssen zusätzlich die Kriterien der Gewerblichkeit erfüllt sein, insbesondere die Art der Tätigkeit und die Absicht, einen Gewinn zu erzielen. Relevant sind hier auch die Bestimmungen des § 1 Abs. 2 GewO 1994."
EStG-23-030,"Ja, der Gewinnanteil eines stillen Gesellschafters aus einer Beteiligung an einem gewerblichen Betrieb fällt unter § 23 EStG, da dieser Paragraph die Einkünfte aus Gewerbebetrieb regelt. Die Einkünfte sind somit als Einkünfte aus Gewerbebetrieb zu qualifizieren, wenn die Gesellschaft gewerblich tätig ist."
EStG-23-031,"Ja, der Einzelunternehmer muss einen allfälligen Aufgabegewinn versteuern. Gemäß § 24 Abs. 1 EStG unterliegt der Gewinn aus der Aufgabe eines Betriebs der Einkommensteuer, wobei der Aufgabegewinn als der Unterschied zwischen dem Betriebsvermögen und den Verbindlichkeiten zum Zeitpunkt der Aufgabe definiert ist."
EStG-23-032,"Ja, sowohl der Komplementär als auch der Kommanditist müssen ihre Gewinnanteile versteuern. Gemäß § 23 Abs. 1 EStG unterliegen die Gewinnanteile der Gesellschafter einer KG der Einkommensteuer, unabhängig von ihrer Beteiligungsart."
EStG-23-033,"Der Fotograf liegt nicht ganz richtig. In Österreich wird die Fotografie in der Regel als gewerbliche Tätigkeit angesehen, es sei denn, es handelt sich um eine künstlerische Tätigkeit, die unter die Bestimmungen des § 1 Abs. 2 Z 1 EStG fällt. Entscheidend ist die Art der Tätigkeit und die Absicht, Gewinne zu erzielen."
EStG-23-034,"Nein, das stimmt nicht. Auch geistige Tätigkeiten können als Gewerbebetrieb eingestuft werden, wenn sie nachhaltig und mit Gewinnabsicht ausgeübt werden. Relevant ist hier § 1 Abs. 2 Z 1 GewO 1994, der die Gewerblichkeit definiert und auch selbständige Dienstleistungen umfasst."
EStG-23-035,"Der Gewinnanteil eines Kommanditisten in einer GmbH & Co KG fällt nicht unter § 23 EStG, da dieser Paragraph die Besteuerung von privaten Veräußerungsgeschäften regelt. Der Gewinnanteil ist vielmehr als Einkünfte aus Gewerbebetrieb gemäß § 15 EStG zu qualifizieren."
EStG-23-036,"Ja, wenn jemand Leistungen ausschließlich innerhalb der Familie erbringt und kein Auftreten nach außen erfolgt, fehlt in der Regel die Beteiligung am allgemeinen wirtschaftlichen Verkehr. Dies kann dazu führen, dass keine Einkünfte im Sinne des § 2 Abs. 3 EStG vorliegen, da die Einkünfteerzielungsabsicht nicht gegeben ist."
EStG-23-037,"Der Journalist hat nicht recht. Die Tätigkeit eines Journalisten kann sowohl als freiberufliche Tätigkeit (§ 18 Abs. 1 Z 1 EStG) als auch als Gewerbebetrieb (§ 1 Abs. 1 GewO) eingestuft werden, abhängig von der Art und Weise der Ausübung. Wenn er regelmäßig und mit Gewinnerzielungsabsicht arbeitet, könnte es sich um einen Gewerbebetrieb handeln."
EStG-23-038,"Ja, das stimmt grundsätzlich. Ein Einzelunternehmer, der eine Steuerberatungskanzlei betreibt, übt eine freiberufliche Tätigkeit aus, die nicht als Gewerbebetrieb im Sinne des § 1 Abs. 2 Z 1 GewO 1994 gilt. Steuerberater sind gemäß § 1 Abs. 1 Z 1 des Steuerberatungsgesetzes (StBerG) Freiberufler und unterliegen daher nicht der Gewerbesteuer."
EStG-23-039,"Nein, die Einkünfte eines Arztes, der seine Ordination als Einzelunternehmer betreibt, gelten nicht als Einkünfte aus Gewerbebetrieb, sondern als Einkünfte aus selbständiger Arbeit gemäß § 22 Z 1 EStG. Dies ist relevant, da Ärzte typischerweise eine freiberufliche Tätigkeit ausüben."
EStG-23-040,"Nein, das stimmt nicht. Der Verkauf von eigenen Produkten im Hofladen fällt unter die Regelungen des § 23 EStG (Einkommensteuergesetz) für Einkünfte aus Gewerbebetrieb, da es sich um eine gewerbliche Tätigkeit handelt, die über die landwirtschaftliche Erzeugung hinausgeht. Die Einkünfte aus dem Hofladen sind daher nicht automatisch als Einkünfte aus Land- und Forstwirtschaft zu qualifizieren."
EStG-23-041,"Die Einkünfte aus dem Verkauf des sanierten Einfamilienhauses sind in der Regel als Einkünfte aus privaten Veräußerungsgeschäften gemäß § 23 Abs. 1 Nr. 1 EStG zu werten, sofern die Haltefrist von 10 Jahren nicht überschritten wird. Da die Privatperson keine weiteren Immobilienprojekte plant und das Haus nicht im Rahmen eines Gewerbebetriebs verkauft, sind die Einkünfte nicht als Einkünfte aus Gewerbebetrieb zu klassifizieren."
EStG-23-042,"Der Klettergarten fällt nicht unter die Einkünfte aus Land- und Forstwirtschaft gemäß § 21 Abs. 1 EStG, da es sich um eine gewerbliche Tätigkeit handelt, die über die land- und forstwirtschaftliche Nutzung hinausgeht. Die Einnahmen aus dem Klettergarten sind daher als Einkünfte aus Gewerbebetrieb zu qualifizieren."
EStG-23-043,"Die Tätigkeit im Kosmetikstudio für Fußpflege und Nageldesign fällt in der Regel nicht unter die freiberufliche Tätigkeit gemäß § 18 Abs. 1 Z 1 EStG, da es sich um eine gewerbliche Tätigkeit handelt. Die Krankenschwester müsste daher ein Gewerbe anmelden, da die kosmetischen Dienstleistungen nicht direkt mit ihrer medizinischen Ausbildung in Verbindung stehen."
EStG-23-044,"Ja, die Einkünfte aus der Vermietung der Lagerhalle an die KG sind Einkünfte aus Vermietung und Verpachtung gemäß § 21 Abs. 1 EStG. Da die Kommanditistin die Halle privat erworben hat und diese an die KG vermietet, unterliegen die Mieteinnahmen der Einkommensteuer."
EStG-23-045,"Nach § 23 Abs. 1 EStG liegt ein Gewerbebetrieb vor, wenn die Tätigkeit auf Dauer angelegt ist und mit der Absicht der Gewinnerzielung ausgeübt wird. Da der Angestellte die Modellflugzeuge hauptsächlich aus Freude am Basteln und nicht mit der Absicht, Gewinne zu erzielen, verkauft, ist in diesem Fall kein Gewerbebetrieb gegeben. Die gelegentlichen Verkäufe, die nicht die Kosten decken, deuten nicht auf eine Gewinnerzielungsabsicht hin."
EStG-23-046,"Die Gewinnanteile eines atypisch stillen Gesellschafters sind als Einkünfte aus Gewerbebetrieb zu versteuern, da er aktiv am Gewinn und Verlust des Unternehmens beteiligt ist. Relevant ist hier § 15 Abs. 1 KStG, der die Einkünfte aus Gewerbebetrieb definiert."
EStG-23-047,"Ja, die Zinsen, die die Ehefrau aus dem Darlehen an die OG erhält, gelten als Einkünfte aus Gewerbebetrieb gemäß § 23 Z 2 EStG, da sie aus einer Tätigkeit resultieren, die mit dem Betrieb der OG in Zusammenhang steht. Die Zinsen sind somit steuerpflichtig."
EStG-23-048,"Ja, der Hobbygärtner erfüllt das Merkmal der Beteiligung am allgemeinen wirtschaftlichen Verkehr, da er durch den Verkauf von Marmelade über einen Selbstbedienungsautomaten eine nachhaltige Einkommensquelle schafft und damit eine gewerbliche Tätigkeit ausübt. Relevant ist hier § 1 Abs. 1 des Einkommensteuergesetzes (EStG), der die Einkünfte aus Gewerbebetrieb definiert."
EStG-23-049,"Ja, der Verkauf der T-Shirts und Kappen kann steuerlich als Gewerbebetrieb gewertet werden, da die Einnahmen aus dem Merchandise-Verkauf 50 % der Gesamteinnahmen ausmachen. Gemäß § 1 Abs. 2 Z 1 des Einkommensteuergesetzes (EStG) liegt eine gewerbliche Tätigkeit vor, wenn eine nachhaltige Tätigkeit mit der Absicht der Gewinnerzielung ausgeübt wird. Da der Merchandise-Verkauf einen wesentlichen Teil der Einnahmen darstellt, ist er nicht mehr als bloße Nebentätigkeit anzusehen."
EStG-23-050,"Nein, der Unternehmer hat nicht recht. Die Weisungsgebundenheit im Rahmen eines Franchise-Systems schließt die Selbstständigkeit nicht aus, da er dennoch unternehmerisches Risiko trägt und eigenverantwortlich handelt. Relevant ist hier § 23 EStG, der die Merkmale eines Gewerbebetriebs definiert, wobei die Selbstständigkeit nicht allein durch Weisungen des Franchisegebers in Frage gestellt wird."
EStG-23-051,"Nein, das stimmt nicht. Auch wenn das Musikfestival nur einmalig stattfindet, kann es dennoch als Gewerbebetrieb im Sinne des § 1 Abs. 1 des Einkommensteuergesetzes (EStG) angesehen werden, da es auf die Erzielung von Einkünften aus Gewerbebetrieb abzielt. Die Nachhaltigkeit ist nicht das entscheidende Kriterium, sondern die Absicht, Einkünfte zu erzielen und eine unternehmerische Tätigkeit auszuüben."
EStG-23-052,"Ja, die Einkünfte eines professionellen E-Sportlers aus Turnieren und Streaming stellen Einkünfte aus Gewerbebetrieb dar, da sie regelmäßig und mit der Absicht der Gewinnerzielung erzielt werden. Relevant ist hier § 15 Abs. 1 EStG, der die Einkünfte aus Gewerbebetrieb definiert. § 23 EStG bezieht sich auf sonstige Einkünfte, die in diesem Fall nicht zutreffen."
EStG-23-053,"Ja, die Tätigkeit der Pensionistin kann als Gewerbebetrieb eingestuft werden, da sie mit der Absicht handelt, Gewinne zu erzielen (§ 1 Abs. 1 GewStG). Die regelmäßige und nachhaltige Erzielung von Einkünften aus dem Verkauf von Socken spricht für eine gewerbliche Tätigkeit, auch wenn sie nur temporär auf dem Weihnachtsmarkt aktiv ist."
EStG-23-054,"Ja, die Einkünfte des Gesellschafters aus der Tätigkeit als Bauleiter können als Einkünfte aus nichtselbstständiger Arbeit gemäß § 25 Abs. 1 Z 1 EStG geltend gemacht werden, da er in einem Dienstverhältnis steht und dafür einen tariflichen Stundenlohn erhält. Die Lohnsteuer ist entsprechend abzuführen."
EStG-23-055,"Ja, die Zahlungen stellen Einkünfte aus Gewerbebetrieb dar, da der Verkauf der Bäckerei als Veräußern eines Betriebsvermögens gemäß § 23 Abs. 1 Z 1 EStG zu werten ist. Auch wenn der Bäcker nicht mehr aktiv arbeitet, erzielt er Einkünfte aus der Veräußertung seines Unternehmens."
